path,package_or_target,target_kind,source_kind,role,line_count,imports,major_types,implemented_responsibility,migration_leftover_count,migration_leftovers,cleanup_notes,test_coverage_signal,repo_skill_alignment,general_best_practice_alignment,risk_level,print_count,logger_calls_inside_debug_count,task_detached_count,userdefaults_did_change_count,geometry_reader_count,public_declaration_count,public_doc_comment_count
Packages/EnsembleUI/Sources/TrackLists/TrackRow.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,601,EnsembleCore; SwiftUI,struct TrackRow; struct TrackListView; struct TrackListDivider,"Implements TrackRow, TrackListView, TrackListDivider for swiftui/uikit/appkit track list backends and row interactions.",0,,Medium-large file: keep an eye on responsibility creep. | Confirm GeometryReader is localized to measurement and does not drive unstable layout loops.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/6 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,1,6,0
Packages/EnsembleUI/Sources/TrackLists/TrackRowInteractionModel.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,102,EnsembleCore,struct TrackRowInteractionModel; struct ResolvedActions,"Implements TrackRowInteractionModel, ResolvedActions for swiftui/uikit/appkit track list backends and row interactions.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleUI/Tests/EnsembleUITests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/32 declarations with immediate doc comments).,low,0,0,0,0,0,32,1
Packages/EnsembleUI/Sources/TrackLists/TrackSwipeContainer.swift,EnsembleUI,Package,Sources,SwiftUI/UIKit/AppKit track list backends and row interactions,267,EnsembleCore; SwiftUI; UIKit,struct TrackSwipeContainer,Implements TrackSwipeContainer for swiftui/uikit/appkit track list backends and row interactions.,0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments).,low,0,0,0,0,0,3,1
Packages/EnsembleUI/Sources/Utility/ChromeVisibilityPreferenceKey.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",9,SwiftUI,struct ChromeVisibilityPreferenceKey,"Implements ChromeVisibilityPreferenceKey for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/Utility/CollapsingToolbar.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",249,SwiftUI; UIKit,struct TitleOffsetPreferenceKey; struct ActionButtonsOffsetPreferenceKey; struct ActionButtonsOffsetTracker; struct CollapsingToolbarTitleModifier; struct TitleOffsetTracker; struct ToolbarBackgroundModifier; struct NavigationBarAppearanceConfigurator; class NavigationBarProbeView; extension View,"Implements TitleOffsetPreferenceKey, ActionButtonsOffsetPreferenceKey, ActionButtonsOffsetTracker, CollapsingToolbarTitleModifier for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,4,0,0
Packages/EnsembleUI/Sources/Utility/CompactSearchRows.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",210,EnsembleCore; SwiftUI,struct CompactArtistRow; struct CompactAlbumRow; struct CompactPlaylistRow; struct CompactTrackRow,"Implements CompactArtistRow, CompactAlbumRow, CompactPlaylistRow, CompactTrackRow for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/12 declarations with immediate doc comments).,low,0,0,0,0,0,12,0
Packages/EnsembleUI/Sources/Utility/EmptyLibraryView.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",25,SwiftUI,struct EmptyLibraryView,"Implements EmptyLibraryView for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/3 declarations with immediate doc comments).,low,0,0,0,0,0,3,1
Packages/EnsembleUI/Sources/Utility/EnsemblePlatformFeaturePolicy.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",167,SwiftUI; UIKit,enum EnsemblePlatformFamily; enum EnsembleRootNavigationShell; enum EnsembleMiniPlayerMenuRenderer; enum EnsembleNativeTrackListBackend; struct EnsembleCommandFeaturePolicy; struct EnsemblePlatformFeaturePolicy,"Implements EnsemblePlatformFamily, EnsembleRootNavigationShell, EnsembleMiniPlayerMenuRenderer, EnsembleNativeTrackListBackend for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,Obvious related tests: Packages/EnsembleUI/Tests/PlatformAndDragPolicyTests.swift.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/15 declarations with immediate doc comments).,low,0,0,0,0,0,15,1
Packages/EnsembleUI/Sources/Utility/EnsembleUtilityScreenScaffold.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",142,SwiftUI,struct EnsembleUtilityScreenScaffold; struct EnsembleAdaptiveUtilityScaffold; struct EnsembleUtilityCardSection; struct EnsembleUtilityCardRow; struct EnsembleUtilityCardDivider,"Implements EnsembleUtilityScreenScaffold, EnsembleAdaptiveUtilityScaffold, EnsembleUtilityCardSection, EnsembleUtilityCardRow for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (5/15 declarations with immediate doc comments).,low,0,0,0,0,0,15,5
Packages/EnsembleUI/Sources/Utility/FlipOpacity.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",42,SwiftUI,struct FlipOpacity; enum FlipType; extension View,"Implements FlipOpacity, FlipType for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/Utility/KeyboardObserver.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",58,Combine; SwiftUI; UIKit,extension Publishers; class KeyboardObserver; extension View; struct KeyboardAwareModifier,"Implements KeyboardObserver, KeyboardAwareModifier for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (1/2 declarations with immediate doc comments).,low,0,0,0,0,0,2,1
Packages/EnsembleUI/Sources/Utility/MarqueeText.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",174,SwiftUI,struct MarqueeText,"Implements MarqueeText for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,Confirm GeometryReader is localized to measurement and does not drive unstable layout loops.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Public API documentation appears incomplete (0/3 declarations with immediate doc comments). GeometryReader usage should remain measurement-scoped and stable for SwiftUI layout performance.,low,0,0,0,0,2,3,0
Packages/EnsembleUI/Sources/Utility/MediaActionLabel.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",166,EnsembleCore; SwiftUI,struct MediaActionLabel; enum Kind,"Implements MediaActionLabel, Kind for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,No immediate cleanup note from static scan; revisit when touching related behavior.,"Obvious related tests: Packages/EnsembleCore/Tests/DownloadTargetReconcilerTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadCleanupCoordinatorTests.swift, Packages/EnsembleCore/Tests/OfflineDownloadServicePolicyTests.swift.","Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
Packages/EnsembleUI/Sources/Utility/MediaContextMenus.swift,EnsembleUI,Package,Sources,"Reusable UI utilities, modifiers, menus, toasts, and platform helpers",686,EnsembleCore; SwiftUI,struct TrackActionsContextMenu; struct AlbumActionsContextMenu; struct ArtistActionsContextMenu; struct PlaylistActionsContextMenu; struct MergedPlaylistActionsContextMenu; extension Album,"Implements TrackActionsContextMenu, AlbumActionsContextMenu, ArtistActionsContextMenu, PlaylistActionsContextMenu for reusable ui utilities, modifiers, menus, toasts, and platform helpers.",0,,Medium-large file: keep an eye on responsibility creep.,No obvious direct package test signal found by static name/content scan.,"Matches UI layer; check ui-conventions for navigation, design tokens, and observation rules.",No print usage found. Naming/type structure generally follows Swift idioms from static inspection.,low,0,0,0,0,0,0,0
